28858,10,26
Unknown,POP3,HTTP,MySQL,POPS,BitTorrent,IMAPS,Steam,ICMP,RDP,SSL,SSH,Facebook,Twitter,Dropbox,Skype,Google,Apple,OpenVPN,Amazon,QUIC,Starcraft,Teredo,Office365,Cloudflare,MS_OneDrive,
source_ip,source_port,dest_ip,dest_port,IP4_proto,f_dur,delta_bytes,avg_ia,min_ia,max_ia,avg_len,min_len,max_len,pkt_vel,byte_vel,application,app_num
216.21.13.10,443,147.232.198.23,54650,TCP,45378138.000000,7444,4537813.800000,5.000000,45029206.000000,744,60,1514,0.220370,164.043752,SSL,10
180.76.15.10,42181,147.232.191.13,80,TCP,1085717.000000,842,108571.700000,4.000000,440163.000000,84,60,288,9.210503,775.524377,HTTP,2
218.189.26.10,0,147.232.187.1,0,ICMP,96819245.000000,980,9681924.500000,10000000.000000,10914989.000000,98,98,98,0.103285,10.121955,ICMP,8
218.189.26.10,0,147.232.149.1,0,ICMP,96811994.000000,980,9681199.400000,10000000.000000,10924315.000000,98,98,98,0.103293,10.122713,ICMP,8
218.189.26.10,0,147.232.182.1,0,ICMP,96798776.000000,980,9679877.600000,10000000.000000,10924277.000000,98,98,98,0.103307,10.124095,ICMP,8
218.189.26.10,0,147.232.180.1,0,ICMP,97343570.000000,980,9734357.000000,10000000.000000,11173493.000000,98,98,98,0.102729,10.067434,ICMP,8
218.189.26.10,0,147.232.176.1,0,ICMP,96329898.000000,980,9632989.800000,10000000.000000,10781976.000000,98,98,98,0.103810,10.173373,ICMP,8
218.189.26.10,0,147.232.188.1,0,ICMP,97469992.000000,980,9746999.200000,10000000.000000,11081696.000000,98,98,98,0.102596,10.054377,ICMP,8
218.189.26.10,0,147.232.232.1,0,ICMP,97479035.000000,980,9747903.500000,10000000.000000,11084433.000000,98,98,98,0.102586,10.053444,ICMP,8
104.127.63.10,443,147.232.178.29,62224,TCP,61004263.000000,1034,6100426.300000,2.000000,45021095.000000,103,60,341,0.163923,16.949635,SSL,10
92.60.51.10,443,147.232.181.0,60862,TCP,53282.000000,10369,5328.200000,3.000000,17923.000000,1036,74,1514,187.680643,194606.058331,SSL,10
92.60.51.10,443,147.232.181.0,60888,TCP,50036.000000,10369,5003.600000,2.000000,17540.000000,1036,74,1514,199.856104,207230.793828,SSL,10
92.60.51.10,443,147.232.181.0,60913,TCP,112290.000000,7473,11229.000000,4.000000,44207.000000,747,66,1514,89.055125,66550.895004,SSL,10
147.232.188.10,1194,88.212.55.97,45434,UDP,37975635.000000,1222,3797563.500000,35345.000000,10464584.000000,122,95,151,0.263327,32.178527,OpenVPN,18
147.232.188.10,1194,178.40.92.14,47785,UDP,57964549.000000,1142,5796454.900000,1765.000000,10429173.000000,114,95,143,0.172519,19.701697,OpenVPN,18
31.13.92.10,443,147.232.179.72,64519,TCP,29018690.000000,1078,2901869.000000,5.000000,6004205.000000,107,96,146,0.344605,37.148472,SSL,10
104.127.63.10,443,147.232.186.97,59050,TCP,74827469.000000,1485,7482746.900000,3.000000,45015607.000000,148,60,563,0.133641,19.845653,SSL,10
104.127.63.10,443,147.232.186.97,60951,TCP,31020.000000,1005,3102.000000,2.000000,15355.000000,100,60,213,322.372663,32398.452611,SSL,10
104.127.63.10,443,147.232.178.29,49889,TCP,55107.000000,4341,5510.700000,2.000000,19850.000000,434,60,1514,181.465150,78774.021449,SSL,10
104.127.63.10,443,147.232.198.255,56155,TCP,75231687.000000,1072,7523168.700000,3.000000,45013981.000000,107,60,349,0.132923,14.249315,SSL,10
104.127.63.10,443,147.232.186.97,62648,TCP,39514.000000,4528,3951.400000,2.000000,16008.000000,452,60,1514,253.074860,114592.296401,SSL,10
31.13.92.10,443,147.232.196.188,58937,TCP,50316120.000000,1124,5031612.000000,115.000000,49999771.000000,112,60,146,0.198743,22.338765,SSL,10
31.13.92.10,443,147.232.190.195,64213,TCP,100168814.000000,1189,10016881.400000,4.000000,50000652.000000,118,96,181,0.099831,11.869962,SSL,10
147.232.175.10,22,116.31.116.5,51158,TCP,1580723.000000,2591,158072.300000,150.000000,338645.000000,259,66,1050,6.326219,1639.123363,SSH,11
178.255.153.10,5938,147.232.196.137,61949,TCP,225187055.000000,690,22518705.500000,5069176.000000,49958999.000000,69,60,78,0.044408,3.064119,Unknown,0
83.234.145.10,0,147.232.233.15,0,ICMP,978986054.000000,900,97898605.400000,2998530.000000,410908865.000000,90,90,90,0.010215,0.919319,ICMP,8
31.13.92.10,443,147.232.232.255,56610,TCP,39021553.000000,740,3902155.300000,993897.000000,16000122.000000,74,74,74,0.256269,18.963879,SSL,10
31.13.92.10,443,147.232.232.255,56611,TCP,31025495.000000,740,3102549.500000,596.000000,15999367.000000,74,74,74,0.322316,23.851352,SSL,10
31.13.92.10,443,147.232.232.255,56614,TCP,39027258.000000,740,3902725.800000,402.000000,16001007.000000,74,74,74,0.256231,18.961107,SSL,10
192.108.148.10,0,147.232.191.135,0,ICMP,9003204.000000,1100,900320.400000,988567.000000,1011825.000000,110,110,110,1.110716,122.178727,ICMP,8
207.229.155.10,0,147.232.178.171,0,ICMP,1287045298.000000,700,128704529.800000,10000000.000000,290373114.000000,70,70,70,0.007770,0.543881,ICMP,8
147.232.175.10,22,116.31.116.5,59424,TCP,1475781.000000,2591,147578.100000,176.000000,313570.000000,259,66,1050,6.776073,1755.680552,SSH,11
78.140.166.10,443,147.232.177.158,52218,TCP,60135292.000000,6778,6013529.200000,3.000000,60000416.000000,677,60,1514,0.166292,112.712515,SSL,10
147.232.175.10,22,116.31.116.5,11010,TCP,4355338.000000,2555,435533.800000,902.000000,2486996.000000,255,66,1050,2.296033,586.636445,SSH,11
147.232.175.10,22,116.31.116.5,55063,TCP,1499962.000000,2591,149996.200000,145.000000,321606.000000,259,66,1050,6.666836,1727.377094,SSH,11
147.232.175.10,22,116.31.116.5,11796,TCP,2372253.000000,3387,237225.300000,9216.000000,855276.000000,338,66,1050,4.215402,1427.756652,SSH,11
147.232.175.10,22,116.31.116.5,64265,TCP,3869497.000000,4235,386949.700000,10370.000000,1716147.000000,423,66,1050,2.584315,1094.457497,SSH,11
147.232.175.10,22,116.31.116.5,44308,TCP,2319071.000000,1675,231907.100000,166.000000,641587.000000,167,66,914,4.312072,722.271979,SSH,11
147.232.175.10,22,116.31.116.5,28952,TCP,1558983.000000,2591,155898.300000,146.000000,335187.000000,259,66,1050,6.414438,1661.980920,SSH,11
147.232.175.10,22,116.31.116.5,41752,TCP,1996995.000000,2591,199699.500000,163.000000,789608.000000,259,66,1050,5.007524,1297.449418,SSH,11
147.232.175.10,22,116.31.116.5,20687,TCP,1468044.000000,2591,146804.400000,125.000000,312843.000000,259,66,1050,6.811785,1764.933476,SSH,11
147.232.175.10,22,116.31.116.5,47504,TCP,2621753.000000,2578,262175.300000,3770.000000,962149.000000,257,66,1050,3.814242,983.311548,SSH,11
147.232.175.10,22,116.31.116.5,30087,TCP,1647002.000000,2591,164700.200000,171.000000,355833.000000,259,66,1050,6.071638,1573.161417,SSH,11
147.232.175.10,22,116.31.116.5,47205,TCP,2634538.000000,2555,263453.800000,3718.000000,998375.000000,255,66,1050,3.795732,969.809507,SSH,11
147.232.175.10,22,116.31.116.5,30053,TCP,1482384.000000,2591,148238.400000,131.000000,315230.000000,259,66,1050,6.745890,1747.860204,SSH,11
147.232.175.10,22,116.31.116.5,64706,TCP,1691240.000000,2591,169124.000000,121.000000,356593.000000,259,66,1050,5.912821,1532.012015,SSH,11
147.232.175.10,22,116.31.116.5,22959,TCP,1509809.000000,2591,150980.900000,161.000000,324990.000000,259,66,1050,6.623354,1716.111111,SSH,11
147.232.175.10,22,116.31.116.5,59287,TCP,1533701.000000,2591,153370.100000,144.000000,326825.000000,259,66,1050,6.520176,1689.377525,SSH,11
147.232.175.10,22,116.31.116.5,16539,TCP,2506606.000000,3523,250660.600000,7644.000000,880051.000000,352,66,1050,3.989458,1405.486143,SSH,11
147.232.175.10,22,116.31.116.5,48303,TCP,1599833.000000,2591,159983.300000,121.000000,337460.000000,259,66,1050,6.250652,1619.544040,SSH,11
147.232.175.10,22,116.31.116.5,32436,TCP,2643171.000000,2594,264317.100000,4815.000000,999053.000000,259,66,1050,3.783334,981.396966,SSH,11
147.232.175.10,22,116.31.116.5,26827,TCP,1560929.000000,2591,156092.900000,84.000000,333649.000000,259,66,1050,6.406441,1659.908939,SSH,11
147.232.175.10,22,116.31.116.5,35794,TCP,2334660.000000,2455,233466.000000,155.000000,829769.000000,245,66,914,4.283279,1051.544979,SSH,11
147.232.175.10,22,221.194.47.224,33875,TCP,2155919.000000,2591,215591.900000,159.000000,927372.000000,259,66,1050,4.638393,1201.807675,SSH,11
147.232.175.10,22,116.31.116.5,31991,TCP,2454918.000000,2578,245491.800000,4308.000000,873001.000000,257,66,1050,4.073456,1050.136909,SSH,11
147.232.175.10,22,116.31.116.5,43487,TCP,1535684.000000,2591,153568.400000,183.000000,329525.000000,259,66,1050,6.511756,1687.196064,SSH,11
147.232.175.10,22,116.31.116.5,45533,TCP,1468426.000000,2591,146842.600000,90.000000,317081.000000,259,66,1050,6.810013,1764.474342,SSH,11
147.232.175.10,22,116.31.116.5,34530,TCP,1873997.000000,2591,187399.700000,143.000000,607899.000000,259,66,1050,5.336188,1382.606269,SSH,11
147.232.175.10,22,116.31.116.5,58350,TCP,2324463.000000,2555,232446.300000,8748.000000,997645.000000,255,66,1050,4.302069,1099.178606,SSH,11
147.232.175.10,22,116.31.116.5,56556,TCP,1506386.000000,2591,150638.600000,130.000000,321496.000000,259,66,1050,6.638405,1720.010675,SSH,11
147.232.175.10,22,116.31.116.5,53499,TCP,3138058.000000,3523,313805.800000,8290.000000,1116024.000000,352,66,1050,3.186684,1122.668861,SSH,11
147.232.175.10,22,116.31.116.5,12539,TCP,1481603.000000,2591,148160.300000,155.000000,317434.000000,259,66,1050,6.749446,1748.781556,SSH,11
147.232.175.10,22,116.31.116.5,48888,TCP,1443010.000000,2591,144301.000000,138.000000,309389.000000,259,66,1050,6.929959,1795.552352,SSH,11
147.232.175.10,22,221.194.47.233,34165,TCP,2492468.000000,2603,249246.800000,144.000000,865207.000000,260,66,1050,4.012088,1044.346407,SSH,11
147.232.175.10,80,180.76.15.17,53095,TCP,1181236.000000,11761,118123.600000,4.000000,891214.000000,1176,60,1514,8.465709,9956.520120,HTTP,2
147.232.175.10,48801,192.0.78.24,443,TCP,53128.000000,1270,5312.800000,64.000000,14863.000000,127,60,364,188.224665,23904.532450,SSL,10
147.232.188.10,1194,178.40.92.14,31048,UDP,112442.000000,1484,11244.200000,4.000000,40970.000000,148,68,168,88.934740,13197.915370,OpenVPN,18
147.232.188.10,1194,178.40.92.14,2323,UDP,111958.000000,1484,11195.800000,2.000000,41522.000000,148,68,168,89.319209,13254.970614,OpenVPN,18
147.232.188.10,1194,178.40.92.14,35959,UDP,112218.000000,1484,11221.800000,3.000000,41321.000000,148,68,168,89.112264,13224.259923,OpenVPN,18
147.232.188.10,1194,85.255.14.83,38400,UDP,90080149.000000,950,9008014.900000,9626085.000000,10265957.000000,95,95,95,0.111012,10.546164,OpenVPN,18
147.232.188.10,1194,178.40.92.14,18620,UDP,89901179.000000,950,8990117.900000,9259882.000000,10344063.000000,95,95,95,0.111233,10.567158,OpenVPN,18
147.232.188.10,1194,178.40.92.14,60594,UDP,111993.000000,1484,11199.300000,3.000000,41006.000000,148,68,168,89.291295,13250.828177,OpenVPN,18
147.232.188.10,1194,178.40.92.14,40446,UDP,113021.000000,1484,11302.100000,3.000000,40856.000000,148,68,168,88.479132,13130.303218,OpenVPN,18
146.66.152.11,27018,147.232.199.183,56037,UDP,169852910.000000,1276,16985291.000000,999361.000000,27101969.000000,127,78,382,0.058874,7.512382,Unknown,0
147.232.188.10,1194,178.40.102.224,35699,UDP,89947251.000000,950,8994725.100000,9328101.000000,10703946.000000,95,95,95,0.111176,10.561746,OpenVPN,18
147.232.188.10,1194,147.232.33.249,33309,UDP,91136415.000000,950,9113641.500000,9532023.000000,10455993.000000,95,95,95,0.109726,10.423934,OpenVPN,18
216.21.13.11,80,147.232.190.131,51494,TCP,323605795.000000,1837,32360579.500000,253837.000000,45029373.000000,183,60,1297,0.030902,5.676660,HTTP,2
87.244.200.10,80,147.232.190.131,50495,TCP,264601321.000000,1349,26460132.100000,17143.000000,45008598.000000,134,60,417,0.037793,5.098236,HTTP,2
87.244.200.10,80,147.232.233.15,57312,TCP,451068696.000000,660,45106869.600000,10000000.000000,90108572.000000,66,66,66,0.022170,1.463192,HTTP,2
17.167.195.10,443,147.232.194.27,40817,TCP,453816.000000,5100,45381.600000,2.000000,212217.000000,510,60,1514,22.035362,11238.034798,SSL,10
17.167.195.10,443,147.232.194.27,47677,TCP,243352.000000,899,24335.200000,2.000000,121251.000000,89,60,203,41.092738,3694.237154,SSL,10
17.167.195.10,443,147.232.194.27,41986,TCP,241052.000000,899,24105.200000,3.000000,119169.000000,89,60,203,41.484825,3729.485754,SSL,10
17.167.195.10,443,147.232.194.27,47637,TCP,241896.000000,897,24189.600000,4.000000,119889.000000,89,60,201,41.340080,3708.205179,SSL,10
17.167.195.10,443,147.232.194.27,34155,TCP,241971.000000,899,24197.100000,3.000000,119755.000000,89,60,203,41.327266,3715.321258,SSL,10
17.167.195.10,443,147.232.194.27,47984,TCP,360551.000000,899,36055.100000,2.000000,119425.000000,89,60,203,27.735327,2493.405926,SSL,10
17.167.195.10,443,147.232.194.27,45435,TCP,359223.000000,874,35922.300000,3.000000,119236.000000,87,60,203,27.837861,2433.029066,SSL,10
87.244.200.10,80,147.232.233.15,57735,TCP,1245476.000000,11790,124547.600000,3.000000,1188845.000000,1179,60,1514,8.029059,9466.260289,HTTP,2
87.244.200.10,80,147.232.233.15,57330,TCP,451239152.000000,660,45123915.200000,10000000.000000,90128699.000000,66,66,66,0.022161,1.462639,HTTP,2
87.244.200.10,80,147.232.233.15,57313,TCP,451135607.000000,660,45113560.700000,10000000.000000,90180518.000000,66,66,66,0.022166,1.462975,HTTP,2
87.244.200.10,80,147.232.233.15,57314,TCP,451230150.000000,660,45123015.000000,10000000.000000,90128488.000000,66,66,66,0.022162,1.462668,HTTP,2
87.244.200.10,80,147.232.233.15,57329,TCP,451130980.000000,660,45113098.000000,10000000.000000,90180523.000000,66,66,66,0.022167,1.462990,HTTP,2
87.244.200.10,80,147.232.233.15,57331,TCP,450898613.000000,660,45089861.300000,10000000.000000,90201013.000000,66,66,66,0.022178,1.463744,HTTP,2
87.244.200.10,80,147.232.190.131,50514,TCP,169987755.000000,2484,16998775.500000,520.000000,45008571.000000,248,60,432,0.058828,14.612817,HTTP,2
87.244.200.10,80,147.232.178.219,54550,TCP,52447.000000,11353,5244.700000,3.000000,39462.000000,1135,66,1514,190.668675,216466.146777,HTTP,2
87.244.200.10,80,147.232.178.219,47369,TCP,92817.000000,9828,9281.700000,3.000000,47970.000000,982,66,1514,107.738884,105885.775235,HTTP,2
87.244.200.10,80,147.232.178.219,48133,TCP,2773681.000000,6900,277368.100000,3.000000,2599125.000000,690,66,1514,3.605317,2487.668914,HTTP,2
87.244.200.10,80,147.232.178.219,55564,TCP,980608.000000,9189,98060.800000,2.000000,929066.000000,918,66,1514,10.197755,9370.716943,HTTP,2
87.244.200.10,80,147.232.178.219,40459,TCP,115991.000000,10664,11599.100000,3.000000,99322.000000,1066,66,1514,86.213586,91938.167616,HTTP,2
87.244.200.10,80,147.232.178.219,53382,TCP,51194.000000,12117,5119.400000,3.000000,40584.000000,1211,66,1514,195.335391,236687.893112,HTTP,2
87.244.200.10,80,147.232.178.219,47423,TCP,47070.000000,11015,4707.000000,3.000000,37854.000000,1101,66,1514,212.449543,234013.171872,HTTP,2
87.244.200.10,80,147.232.178.219,56100,TCP,49933.000000,11351,4993.300000,3.000000,35532.000000,1135,66,1514,200.268360,227324.614984,HTTP,2
87.244.200.10,80,147.232.178.219,40471,TCP,89660.000000,10593,8966.000000,3.000000,62370.000000,1059,66,1514,111.532456,118146.330582,HTTP,2
87.244.200.10,80,147.232.178.219,33584,TCP,70636.000000,11351,7063.600000,3.000000,39476.000000,1135,66,1514,141.570870,160697.094966,HTTP,2
87.244.200.10,80,147.232.178.219,53802,TCP,155827.000000,10912,15582.700000,4.000000,147328.000000,1091,66,1514,64.173731,70026.375403,HTTP,2
87.244.200.10,80,147.232.178.219,47397,TCP,494206.000000,8817,49420.600000,3.000000,484017.000000,881,66,1514,20.234477,17840.738477,HTTP,2
87.244.200.10,80,147.232.178.219,58926,TCP,46938.000000,12199,4693.800000,3.000000,39175.000000,1219,66,1514,213.046998,259896.033065,HTTP,2
87.244.200.10,80,147.232.178.219,54332,TCP,166252.000000,11356,16625.200000,2.000000,157507.000000,1135,66,1514,60.149652,68305.945192,HTTP,2
87.244.200.10,80,147.232.178.219,55095,TCP,116278.000000,10676,11627.800000,3.000000,45629.000000,1067,66,1514,86.000791,91814.444693,HTTP,2
87.244.200.10,80,147.232.178.219,39223,TCP,153498.000000,10912,15349.800000,4.000000,144503.000000,1091,66,1514,65.147429,71088.874122,HTTP,2
87.244.200.10,80,147.232.178.219,40244,TCP,137866.000000,10664,13786.600000,3.000000,123784.000000,1066,66,1514,72.534200,77350.470747,HTTP,2
87.244.200.10,80,147.232.178.219,52536,TCP,114136.000000,11356,11413.600000,3.000000,105369.000000,1135,66,1514,87.614775,99495.338894,HTTP,2
87.244.200.10,80,147.232.178.219,33848,TCP,67242.000000,12116,6724.200000,2.000000,50840.000000,1211,66,1514,148.716576,180185.003420,HTTP,2
87.244.200.10,80,147.232.178.219,38787,TCP,46442.000000,12200,4644.200000,3.000000,37845.000000,1220,66,1514,215.322338,262693.251798,HTTP,2
87.244.200.10,80,147.232.178.219,38777,TCP,132561.000000,10650,13256.100000,2.000000,47673.000000,1065,66,1514,75.436969,80340.371603,HTTP,2
87.244.200.10,80,147.232.178.219,53846,TCP,51892.000000,11183,5189.200000,3.000000,33913.000000,1118,66,1514,192.707932,215505.280197,HTTP,2
87.244.200.10,80,147.232.178.219,41802,TCP,38280.000000,10812,3828.000000,3.000000,29124.000000,1081,66,1514,261.233020,282445.141066,HTTP,2
87.244.200.10,80,147.232.178.219,48449,TCP,7348952.000000,6968,734895.200000,3.000000,7092549.000000,696,66,1514,1.360738,948.162405,HTTP,2
87.244.200.10,80,147.232.178.219,45124,TCP,293158.000000,8997,29315.800000,3.000000,159866.000000,899,66,1514,34.111298,30689.935120,HTTP,2
87.244.200.10,80,147.232.178.219,55652,TCP,10799.000000,12120,1079.900000,2.000000,8879.000000,1212,66,1514,926.011668,1122326.141309,HTTP,2
87.244.200.10,80,147.232.178.219,53343,TCP,81916.000000,9912,8191.600000,3.000000,39167.000000,991,66,1514,122.076273,121002.002051,HTTP,2
87.244.200.10,80,147.232.178.219,47714,TCP,136507.000000,11356,13650.700000,3.000000,125037.000000,1135,66,1514,73.256317,83189.873047,HTTP,2
87.244.200.10,80,147.232.178.219,39531,TCP,67421.000000,10812,6742.100000,3.000000,49989.000000,1081,66,1514,148.321740,160365.464766,HTTP,2
87.244.200.10,80,147.232.178.219,59753,TCP,140865.000000,10812,14086.500000,4.000000,118721.000000,1081,66,1514,70.989955,76754.339261,HTTP,2
87.244.200.10,80,147.232.178.219,47987,TCP,21082.000000,12115,2108.200000,2.000000,16477.000000,1211,66,1514,474.338298,574660.848117,HTTP,2
87.244.200.10,80,147.232.178.219,35439,TCP,115776.000000,11356,11577.600000,3.000000,106619.000000,1135,66,1514,86.373687,98085.959093,HTTP,2
87.244.200.10,80,147.232.178.219,48502,TCP,53730.000000,11873,5373.000000,2.000000,49371.000000,1187,66,1514,186.115764,220975.246603,HTTP,2
87.244.200.10,80,147.232.178.219,51316,TCP,9555033.000000,7900,955503.300000,3.000000,9442666.000000,790,66,1514,1.046569,826.789400,HTTP,2
87.244.200.10,80,147.232.178.219,34421,TCP,7272673.000000,9074,727267.300000,3.000000,7087580.000000,907,66,1514,1.375010,1247.684311,HTTP,2
87.244.200.10,80,147.232.178.219,45944,TCP,37573.000000,12120,3757.300000,3.000000,28452.000000,1212,66,1514,266.148564,322572.059724,HTTP,2
87.244.200.10,80,147.232.178.219,44927,TCP,85749.000000,10760,8574.900000,3.000000,47526.000000,1076,66,1514,116.619436,125482.512916,HTTP,2
87.244.200.10,80,147.232.178.219,49839,TCP,114905.000000,10067,11490.500000,2.000000,104360.000000,1006,66,1514,87.028415,87611.505156,HTTP,2
87.244.200.10,80,147.232.178.219,48282,TCP,73566.000000,11352,7356.600000,2.000000,41041.000000,1135,66,1514,135.932360,154310.415137,HTTP,2
87.244.200.10,80,147.232.178.219,60300,TCP,60264.000000,11352,6026.400000,2.000000,36320.000000,1135,66,1514,165.936546,188371.166866,HTTP,2
87.244.200.10,80,147.232.178.219,56727,TCP,100935.000000,10759,10093.500000,3.000000,40599.000000,1075,66,1514,99.073661,106593.352157,HTTP,2
87.244.200.10,80,147.232.178.219,46733,TCP,43171.000000,9231,4317.100000,3.000000,29723.000000,923,66,1514,231.636979,213824.094879,HTTP,2
87.244.200.10,80,147.232.178.219,41101,TCP,22146.000000,12115,2214.600000,4.000000,12271.000000,1211,66,1514,451.548812,547051.386255,HTTP,2
87.244.200.10,80,147.232.178.219,49040,TCP,117565.000000,10912,11756.500000,3.000000,99968.000000,1091,66,1514,85.059329,92816.739676,HTTP,2
87.244.200.10,80,147.232.178.219,50579,TCP,1992912.000000,7087,199291.200000,3.000000,1706403.000000,708,66,1514,5.017783,3556.102828,HTTP,2
87.244.200.10,80,147.232.178.219,48280,TCP,78941.000000,12116,7894.100000,3.000000,44311.000000,1211,66,1514,126.676885,153481.714192,HTTP,2
87.244.200.10,80,147.232.178.219,49563,TCP,139341.000000,10064,13934.100000,3.000000,111395.000000,1006,66,1514,71.766386,72225.690931,HTTP,2
